test,instance,passenger_count,id_instance,demand_size,group_id,max_vehicle_capacity,fleet_size,total_capacity,user_base,objective_function,run_time,total_delay_C_obj_val,total_delay_B_obj_val,total_delay_A_obj_val,first_tier_rides_C_obj_val,first_tier_rides_B_obj_val,first_tier_rides_A_obj_val,fleet_capacity_obj_val,total_delay_C_obj_mip_gap,total_delay_B_obj_mip_gap,total_delay_A_obj_mip_gap,first_tier_rides_C_obj_mip_gap,first_tier_rides_B_obj_mip_gap,first_tier_rides_A_obj_mip_gap,fleet_capacity_obj_mip_gap,capacity_01,capacity_02,capacity_03,capacity_04,pk_delay_mean_A,pk_delay_mean_B,pk_delay_mean_C,pk_delay_sum_A,pk_delay_sum_B,pk_delay_sum_C,ride_delay_mean_A,ride_delay_mean_B,ride_delay_mean_C,ride_delay_sum_A,ride_delay_sum_B,ride_delay_sum_C,tier_1,tier_1_A,tier_1_B,tier_1_C,tier_1_pk_delay_sum,tier_1_pk_delay_sum_A,tier_1_pk_delay_sum_B,tier_1_pk_delay_sum_C,tier_1_ride_delay_sum,tier_1_ride_delay_sum_A,tier_1_ride_delay_sum_B,tier_1_ride_delay_sum_C,tier_2,tier_2_A,tier_2_B,tier_2_C,tier_2_pk_delay_sum,tier_2_pk_delay_sum_A,tier_2_pk_delay_sum_B,tier_2_pk_delay_sum_C,tier_2_ride_delay_sum,tier_2_ride_delay_sum_A,tier_2_ride_delay_sum_B,tier_2_ride_delay_sum_C,total,total_A,total_B,total_C,total_delay,total_pk_delay,total_pk_delay_A,total_pk_delay_B,total_pk_delay_C,total_ride_delay,total_ride_delay_A,total_ride_delay_B,total_ride_delay_C
slevels_080,slevels_080__manhattan__010__B__A-0_B-100_C-0__004__maxpcount_01,maxpcount_01,004,10,010_B,4,10,40,B,total_delay__first_tier_rides__fleet_capacity,3.2671451568603516,0,1658,0,0,-9,0,24,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,6,,132.8,,0.0,1328.0,0.0,,33.0,,0.0,330.0,0.0,9.0,0.0,9.0,0.0,1010.0,0.0,1010.0,0.0,330.0,0.0,330.0,0.0,1.0,0.0,1.0,0.0,318.0,0.0,318.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,1658.0,1328.0,0.0,1328.0,0.0,330.0,0.0,330.0,0.0
slevels_090,slevels_090__manhattan__010__B__A-0_B-100_C-0__004__maxpcount_01,maxpcount_01,004,10,010_B,4,10,40,B,total_delay__first_tier_rides__fleet_capacity,3.4225406646728516,0,1658,0,0,-9,0,24,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,6,,132.8,,0.0,1328.0,0.0,,33.0,,0.0,330.0,0.0,9.0,0.0,9.0,0.0,1010.0,0.0,1010.0,0.0,330.0,0.0,330.0,0.0,1.0,0.0,1.0,0.0,318.0,0.0,318.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,1658.0,1328.0,0.0,1328.0,0.0,330.0,0.0,330.0,0.0
slevels_100,slevels_100__manhattan__010__B__A-0_B-100_C-0__004__maxpcount_01,maxpcount_01,004,10,010_B,4,10,40,B,total_delay__first_tier_rides__fleet_capacity,0.9000167846679688,0,1351,0,0,-10,0,28,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,7,,108.0,,0.0,1080.0,0.0,,27.1,,0.0,271.0,0.0,10.0,0.0,10.0,0.0,1080.0,0.0,1080.0,0.0,271.0,0.0,271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,1351.0,1080.0,0.0,1080.0,0.0,271.0,0.0,271.0,0.0
status_quo,status_quo__manhattan__010__B__A-0_B-100_C-0__004__maxpcount_01,maxpcount_01,004,10,010_B,4,10,40,B,total_delay__first_tier_rides__fleet_capacity,3.318155288696289,0,1653,0,0,-10,0,24,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,6,,155.9,,0.0,1559.0,0.0,,9.4,,0.0,94.0,0.0,10.0,0.0,10.0,0.0,1559.0,0.0,1559.0,0.0,94.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,1653.0,1559.0,0.0,1559.0,0.0,94.0,0.0,94.0,0.0
slevels_050,slevels_050__manhattan__010__B__A-0_B-100_C-0__005__maxpcount_01,maxpcount_01,005,10,010_B,4,10,40,B,total_delay__first_tier_rides__fleet_capacity,18.58719825744629,0,1554,0,0,-10,0,24,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,6,,133.1,,0.0,1331.0,0.0,,22.3,,0.0,223.0,0.0,10.0,0.0,10.0,0.0,1331.0,0.0,1331.0,0.0,223.0,0.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,1554.0,1331.0,0.0,1331.0,0.0,223.0,0.0,223.0,0.0
slevels_080,slevels_080__manhattan__010__B__A-0_B-100_C-0__005__maxpcount_01,maxpcount_01,005,10,010_B,4,10,40,B,total_delay__first_tier_rides__fleet_capacity,17.196935653686523,0,1554,0,0,-10,0,24,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,6,,133.1,,0.0,1331.0,0.0,,22.3,,0.0,223.0,0.0,10.0,0.0,10.0,0.0,1331.0,0.0,1331.0,0.0,223.0,0.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,1554.0,1331.0,0.0,1331.0,0.0,223.0,0.0,223.0,0.0
slevels_090,slevels_090__manhattan__010__B__A-0_B-100_C-0__005__maxpcount_01,maxpcount_01,005,10,010_B,4,10,40,B,total_delay__first_tier_rides__fleet_capacity,20.320873260498047,0,1554,0,0,-10,0,24,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,6,,133.1,,0.0,1331.0,0.0,,22.3,,0.0,223.0,0.0,10.0,0.0,10.0,0.0,1331.0,0.0,1331.0,0.0,223.0,0.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,1554.0,1331.0,0.0,1331.0,0.0,223.0,0.0,223.0,0.0
slevels_100,slevels_100__manhattan__010__B__A-0_B-100_C-0__005__maxpcount_01,maxpcount_01,005,10,010_B,4,10,40,B,total_delay__first_tier_rides__fleet_capacity,3.702718734741211,0,1554,0,0,-10,0,24,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,6,,133.1,,0.0,1331.0,0.0,,22.3,,0.0,223.0,0.0,10.0,0.0,10.0,0.0,1331.0,0.0,1331.0,0.0,223.0,0.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,1554.0,1331.0,0.0,1331.0,0.0,223.0,0.0,223.0,0.0
status_quo,status_quo__manhattan__010__B__A-0_B-100_C-0__005__maxpcount_01,maxpcount_01,005,10,010_B,4,10,40,B,total_delay__first_tier_rides__fleet_capacity,79.74580764770508,0,1554,0,0,-10,0,24,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,6,,133.1,,0.0,1331.0,0.0,,22.3,,0.0,223.0,0.0,10.0,0.0,10.0,0.0,1331.0,0.0,1331.0,0.0,223.0,0.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,1554.0,1331.0,0.0,1331.0,0.0,223.0,0.0,223.0,0.0
slevels_050,slevels_050__manhattan__010__CC__A-16_B-16_C-68__001__maxpcount_01,maxpcount_01,001,10,010_CC,4,10,40,CC,total_delay__first_tier_rides__fleet_capacity,0.1888103485107422,675,82,256,-5,-2,-3,36,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,9,85.33333333333333,41.0,119.4,256.0,82.0,597.0,0.0,0.0,15.6,0.0,0.0,78.0,10.0,3.0,2.0,5.0,935.0,256.0,82.0,597.0,78.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,2.0,5.0,1013.0,935.0,256.0,82.0,597.0,78.0,0.0,0.0,78.0
slevels_080,slevels_080__manhattan__010__CC__A-16_B-16_C-68__001__maxpcount_01,maxpcount_01,001,10,010_CC,4,10,40,CC,total_delay__first_tier_rides__fleet_capacity,0.17502784729003906,675,82,256,-5,-2,-3,36,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,9,85.33333333333333,41.0,119.4,256.0,82.0,597.0,0.0,0.0,15.6,0.0,0.0,78.0,10.0,3.0,2.0,5.0,935.0,256.0,82.0,597.0,78.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,2.0,5.0,1013.0,935.0,256.0,82.0,597.0,78.0,0.0,0.0,78.0
slevels_090,slevels_090__manhattan__010__CC__A-16_B-16_C-68__001__maxpcount_01,maxpcount_01,001,10,010_CC,4,10,40,CC,total_delay__first_tier_rides__fleet_capacity,0.11901473999023438,675,82,256,-5,-2,-3,36,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,9,85.33333333333333,41.0,119.4,256.0,82.0,597.0,0.0,0.0,15.6,0.0,0.0,78.0,10.0,3.0,2.0,5.0,935.0,256.0,82.0,597.0,78.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,2.0,5.0,1013.0,935.0,256.0,82.0,597.0,78.0,0.0,0.0,78.0
slevels_100,slevels_100__manhattan__010__CC__A-16_B-16_C-68__001__maxpcount_01,maxpcount_01,001,10,010_CC,4,10,40,CC,total_delay__first_tier_rides__fleet_capacity,0.155609130859375,675,82,256,-5,-2,-3,36,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,9,85.33333333333333,41.0,119.4,256.0,82.0,597.0,0.0,0.0,15.6,0.0,0.0,78.0,10.0,3.0,2.0,5.0,935.0,256.0,82.0,597.0,78.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,2.0,5.0,1013.0,935.0,256.0,82.0,597.0,78.0,0.0,0.0,78.0
status_quo,status_quo__manhattan__010__CC__A-16_B-16_C-68__001__maxpcount_01,maxpcount_01,001,10,010_CC,4,10,40,CC,total_delay__first_tier_rides__fleet_capacity,0.2190265655517578,675,82,542,-5,-2,-3,32,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,8,180.66666666666666,41.0,119.4,542.0,82.0,597.0,0.0,0.0,15.6,0.0,0.0,78.0,10.0,3.0,2.0,5.0,1221.0,542.0,82.0,597.0,78.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,2.0,5.0,1299.0,1221.0,542.0,82.0,597.0,78.0,0.0,0.0,78.0
slevels_050,slevels_050__manhattan__010__CC__A-16_B-16_C-68__002__maxpcount_01,maxpcount_01,002,10,010_CC,4,10,40,CC,total_delay__first_tier_rides__fleet_capacity,4.936578750610352,1344,40,103,-8,-1,-1,28,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,7,103.0,40.0,129.25,103.0,40.0,1034.0,0.0,0.0,38.75,0.0,0.0,310.0,10.0,1.0,1.0,8.0,1177.0,103.0,40.0,1034.0,310.0,0.0,0.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,8.0,1487.0,1177.0,103.0,40.0,1034.0,310.0,0.0,0.0,310.0
slevels_080,slevels_080__manhattan__010__CC__A-16_B-16_C-68__002__maxpcount_01,maxpcount_01,002,10,010_CC,4,10,40,CC,total_delay__first_tier_rides__fleet_capacity,5.450563430786133,1344,40,103,-8,-1,-1,28,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,7,103.0,40.0,129.25,103.0,40.0,1034.0,0.0,0.0,38.75,0.0,0.0,310.0,10.0,1.0,1.0,8.0,1177.0,103.0,40.0,1034.0,310.0,0.0,0.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,8.0,1487.0,1177.0,103.0,40.0,1034.0,310.0,0.0,0.0,310.0
slevels_090,slevels_090__manhattan__010__CC__A-16_B-16_C-68__002__maxpcount_01,maxpcount_01,002,10,010_CC,4,10,40,CC,total_delay__first_tier_rides__fleet_capacity,4.996770858764648,1344,40,103,-8,-1,-1,28,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,7,103.0,40.0,129.25,103.0,40.0,1034.0,0.0,0.0,38.75,0.0,0.0,310.0,10.0,1.0,1.0,8.0,1177.0,103.0,40.0,1034.0,310.0,0.0,0.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,8.0,1487.0,1177.0,103.0,40.0,1034.0,310.0,0.0,0.0,310.0
slevels_100,slevels_100__manhattan__010__CC__A-16_B-16_C-68__002__maxpcount_01,maxpcount_01,002,10,010_CC,4,10,40,CC,total_delay__first_tier_rides__fleet_capacity,5.907611846923828,1344,40,103,-8,-1,-1,28,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,7,103.0,40.0,129.25,103.0,40.0,1034.0,0.0,0.0,38.75,0.0,0.0,310.0,10.0,1.0,1.0,8.0,1177.0,103.0,40.0,1034.0,310.0,0.0,0.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,8.0,1487.0,1177.0,103.0,40.0,1034.0,310.0,0.0,0.0,310.0
status_quo,status_quo__manhattan__010__CC__A-16_B-16_C-68__002__maxpcount_01,maxpcount_01,002,10,010_CC,4,10,40,CC,total_delay__first_tier_rides__fleet_capacity,8.780624389648438,1575,40,399,-8,-1,-1,24,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,6,399.0,40.0,128.375,399.0,40.0,1027.0,0.0,0.0,68.5,0.0,0.0,548.0,10.0,1.0,1.0,8.0,1466.0,399.0,40.0,1027.0,548.0,0.0,0.0,548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,8.0,2014.0,1466.0,399.0,40.0,1027.0,548.0,0.0,0.0,548.0
slevels_050,slevels_050__manhattan__010__CC__A-16_B-16_C-68__003__maxpcount_01,maxpcount_01,003,10,010_CC,4,10,40,CC,total_delay__first_tier_rides__fleet_capacity,2.222431182861328,995,600,308,-5,-1,-3,28,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,7,102.66666666666667,300.0,147.6,308.0,600.0,738.0,0.0,0.0,51.4,0.0,0.0,257.0,9.0,3.0,1.0,5.0,1311.0,308.0,265.0,738.0,257.0,0.0,0.0,257.0,1.0,0.0,1.0,0.0,335.0,0.0,335.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,2.0,5.0,1903.0,1646.0,308.0,600.0,738.0,257.0,0.0,0.0,257.0
slevels_080,slevels_080__manhattan__010__CC__A-16_B-16_C-68__003__maxpcount_01,maxpcount_01,003,10,010_CC,4,10,40,CC,total_delay__first_tier_rides__fleet_capacity,1.0292091369628906,766,382,308,-5,-2,-3,32,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,8,102.66666666666667,191.0,147.6,308.0,382.0,738.0,0.0,0.0,5.6,0.0,0.0,28.0,10.0,3.0,2.0,5.0,1428.0,308.0,382.0,738.0,28.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,2.0,5.0,1456.0,1428.0,308.0,382.0,738.0,28.0,0.0,0.0,28.0
slevels_090,slevels_090__manhattan__010__CC__A-16_B-16_C-68__003__maxpcount_01,maxpcount_01,003,10,010_CC,4,10,40,CC,total_delay__first_tier_rides__fleet_capacity,0.9552268981933594,766,382,308,-5,-2,-3,32,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,8,102.66666666666667,191.0,147.6,308.0,382.0,738.0,0.0,0.0,5.6,0.0,0.0,28.0,10.0,3.0,2.0,5.0,1428.0,308.0,382.0,738.0,28.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,2.0,5.0,1456.0,1428.0,308.0,382.0,738.0,28.0,0.0,0.0,28.0
slevels_100,slevels_100__manhattan__010__CC__A-16_B-16_C-68__003__maxpcount_01,maxpcount_01,003,10,010_CC,4,10,40,CC,total_delay__first_tier_rides__fleet_capacity,0.9704189300537109,766,382,308,-5,-2,-3,32,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,8,102.66666666666667,191.0,147.6,308.0,382.0,738.0,0.0,0.0,5.6,0.0,0.0,28.0,10.0,3.0,2.0,5.0,1428.0,308.0,382.0,738.0,28.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,2.0,5.0,1456.0,1428.0,308.0,382.0,738.0,28.0,0.0,0.0,28.0
status_quo,status_quo__manhattan__010__CC__A-16_B-16_C-68__003__maxpcount_01,maxpcount_01,003,10,010_CC,4,10,40,CC,total_delay__first_tier_rides__fleet_capacity,1.6708450317382812,995,600,308,-5,-2,-3,28,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,7,102.66666666666667,300.0,147.6,308.0,600.0,738.0,0.0,0.0,51.4,0.0,0.0,257.0,10.0,3.0,2.0,5.0,1646.0,308.0,600.0,738.0,257.0,0.0,0.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,2.0,5.0,1903.0,1646.0,308.0,600.0,738.0,257.0,0.0,0.0,257.0
slevels_050,slevels_050__manhattan__010__CC__A-16_B-16_C-68__004__maxpcount_01,maxpcount_01,004,10,010_CC,4,10,40,CC,total_delay__first_tier_rides__fleet_capacity,7.702701568603516,1612,347,144,-6,-2,-2,24,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,6,72.0,173.5,211.5,144.0,347.0,1269.0,0.0,0.0,57.166666666666664,0.0,0.0,343.0,10.0,2.0,2.0,6.0,1760.0,144.0,347.0,1269.0,343.0,0.0,0.0,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,2.0,6.0,2103.0,1760.0,144.0,347.0,1269.0,343.0,0.0,0.0,343.0
slevels_080,slevels_080__manhattan__010__CC__A-16_B-16_C-68__004__maxpcount_01,maxpcount_01,004,10,010_CC,4,10,40,CC,total_delay__first_tier_rides__fleet_capacity,6.689069747924805,1612,347,144,-6,-2,-2,24,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,6,72.0,173.5,211.5,144.0,347.0,1269.0,0.0,0.0,57.166666666666664,0.0,0.0,343.0,10.0,2.0,2.0,6.0,1760.0,144.0,347.0,1269.0,343.0,0.0,0.0,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,2.0,6.0,2103.0,1760.0,144.0,347.0,1269.0,343.0,0.0,0.0,343.0
slevels_090,slevels_090__manhattan__010__CC__A-16_B-16_C-68__004__maxpcount_01,maxpcount_01,004,10,010_CC,4,10,40,CC,total_delay__first_tier_rides__fleet_capacity,5.885660171508789,1612,347,144,-6,-2,-2,24,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,6,72.0,173.5,211.5,144.0,347.0,1269.0,0.0,0.0,57.166666666666664,0.0,0.0,343.0,10.0,2.0,2.0,6.0,1760.0,144.0,347.0,1269.0,343.0,0.0,0.0,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,2.0,6.0,2103.0,1760.0,144.0,347.0,1269.0,343.0,0.0,0.0,343.0
slevels_100,slevels_100__manhattan__010__CC__A-16_B-16_C-68__004__maxpcount_01,maxpcount_01,004,10,010_CC,4,10,40,CC,total_delay__first_tier_rides__fleet_capacity,6.421087265014648,1612,347,144,-6,-2,-2,24,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,6,72.0,173.5,211.5,144.0,347.0,1269.0,0.0,0.0,57.166666666666664,0.0,0.0,343.0,10.0,2.0,2.0,6.0,1760.0,144.0,347.0,1269.0,343.0,0.0,0.0,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,2.0,6.0,2103.0,1760.0,144.0,347.0,1269.0,343.0,0.0,0.0,343.0
status_quo,status_quo__manhattan__010__CC__A-16_B-16_C-68__004__maxpcount_01,maxpcount_01,004,10,010_CC,4,10,40,CC,total_delay__first_tier_rides__fleet_capacity,7.684299468994141,1612,347,144,-6,-2,-2,24,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,6,72.0,173.5,211.5,144.0,347.0,1269.0,0.0,0.0,57.166666666666664,0.0,0.0,343.0,10.0,2.0,2.0,6.0,1760.0,144.0,347.0,1269.0,343.0,0.0,0.0,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,2.0,6.0,2103.0,1760.0,144.0,347.0,1269.0,343.0,0.0,0.0,343.0
slevels_050,slevels_050__manhattan__010__CC__A-16_B-16_C-68__005__maxpcount_01,maxpcount_01,005,10,010_CC,4,10,40,CC,total_delay__first_tier_rides__fleet_capacity,2.2630386352539062,636,1330,0,-5,-4,0,28,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,7,,149.8,127.2,0.0,749.0,636.0,,116.2,0.0,0.0,581.0,0.0,9.0,0.0,4.0,5.0,1073.0,0.0,437.0,636.0,581.0,0.0,581.0,0.0,1.0,0.0,1.0,0.0,312.0,0.0,312.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0,5.0,1966.0,1385.0,0.0,749.0,636.0,581.0,0.0,581.0,0.0
slevels_080,slevels_080__manhattan__010__CC__A-16_B-16_C-68__005__maxpcount_01,maxpcount_01,005,10,010_CC,4,10,40,CC,total_delay__first_tier_rides__fleet_capacity,3.328540802001953,636,1330,0,-5,-4,0,28,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,7,,149.8,127.2,0.0,749.0,636.0,,116.2,0.0,0.0,581.0,0.0,9.0,0.0,4.0,5.0,1073.0,0.0,437.0,636.0,581.0,0.0,581.0,0.0,1.0,0.0,1.0,0.0,312.0,0.0,312.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0,5.0,1966.0,1385.0,0.0,749.0,636.0,581.0,0.0,581.0,0.0
slevels_090,slevels_090__manhattan__010__CC__A-16_B-16_C-68__005__maxpcount_01,maxpcount_01,005,10,010_CC,4,10,40,CC,total_delay__first_tier_rides__fleet_capacity,0.45301246643066406,636,790,0,-5,-5,0,32,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,8,,110.6,127.2,0.0,553.0,636.0,,47.4,0.0,0.0,237.0,0.0,10.0,0.0,5.0,5.0,1189.0,0.0,553.0,636.0,237.0,0.0,237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0,5.0,1426.0,1189.0,0.0,553.0,636.0,237.0,0.0,237.0,0.0
slevels_100,slevels_100__manhattan__010__CC__A-16_B-16_C-68__005__maxpcount_01,maxpcount_01,005,10,010_CC,4,10,40,CC,total_delay__first_tier_rides__fleet_capacity,0.4274253845214844,636,790,0,-5,-5,0,32,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,8,,110.6,127.2,0.0,553.0,636.0,,47.4,0.0,0.0,237.0,0.0,10.0,0.0,5.0,5.0,1189.0,0.0,553.0,636.0,237.0,0.0,237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0,5.0,1426.0,1189.0,0.0,553.0,636.0,237.0,0.0,237.0,0.0
status_quo,status_quo__manhattan__010__CC__A-16_B-16_C-68__005__maxpcount_01,maxpcount_01,005,10,010_CC,4,10,40,CC,total_delay__first_tier_rides__fleet_capacity,2.4484500885009766,636,1273,0,-5,-5,0,28,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,7,,185.8,127.2,0.0,929.0,636.0,,68.8,0.0,0.0,344.0,0.0,10.0,0.0,5.0,5.0,1565.0,0.0,929.0,636.0,344.0,0.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0,5.0,1909.0,1565.0,0.0,929.0,636.0,344.0,0.0,344.0,0.0
slevels_050,slevels_050__manhattan__015__AA__A-68_B-16_C-16__001__maxpcount_01,maxpcount_01,001,15,015_AA,4,15,60,AA,total_delay__first_tier_rides__fleet_capacity,0.5560245513916016,1045,138,743,-4,-2,-9,48,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,12,82.55555555555556,69.0,261.25,743.0,138.0,1045.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,2.0,4.0,1926.0,743.0,138.0,1045.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,2.0,4.0,1926.0,1926.0,743.0,138.0,1045.0,0.0,0.0,0.0,0.0
slevels_080,slevels_080__manhattan__015__AA__A-68_B-16_C-16__001__maxpcount_01,maxpcount_01,001,15,015_AA,4,15,60,AA,total_delay__first_tier_rides__fleet_capacity,0.5184173583984375,1045,138,743,-4,-2,-9,48,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,12,82.55555555555556,69.0,261.25,743.0,138.0,1045.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,2.0,4.0,1926.0,743.0,138.0,1045.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,2.0,4.0,1926.0,1926.0,743.0,138.0,1045.0,0.0,0.0,0.0,0.0
